,business,cluster
12544,fvO7ARSfQ4DSzyPrEXHAZQ,5
12545,fOR9OQ56MlndhAsphb802Q,0
12546,HECegm4QaFFnhS2GlZ8VtQ,0
12547,zFA3jZl3qacJfNBFEpsK_w,5
12548,OiybpvNCJ-gA4C2XXDDWfw,5
12549,WWN4qgDTHWkftdVKPrvHOw,4
12550,lDw0lf8UWLSIBSn0JWsThw,0
12551,jAhQq7reapXRDeW3HqWUzg,1
12552,WowFmjQufD01JBD4Gw8d6g,0
12553,tOoEMFZ0ORrZKyaO1ENewg,1
12554,_47KlY_2ZOqmYuj2LUod8w,1
12555,41uB-_mUutRqt5QQZm2UyQ,5
12556,cI6ryWip8iQohOIlpGvR5A,5
12557,22NSj5xPfjQXUXeez7LvUQ,1
12558,X_xKUIiQB6YiLmxDeNe8UA,4
12559,mGDyoyvPGQ-QcdXzfQt1Tw,4
12560,3wfhlAJVMPeT5yNiAAL7Xw,5
12561,w8wXULNWD1vQ9q4wp7uH-w,5
12562,IqROh20jj7-lk7Xv-aui7w,1
12563,niDnUZ3QlBfUy90awNJLyQ,1
12564,cwxf0sGnkJHjU706Pr1uHg,1
12565,bxTaEStXzFZJXWqNmIR5ag,1
12566,ekstj6KgnUiduKeIM_lKiA,0
12567,k3ZK9vbpd_NtJWUOz7lk_g,5
12568,D4AwKquWX446pQymc-7rrw,1
12569,o6Wv_BSP7ntp2KNPicCtSg,5
12570,Ae4UKQYLFrK3JxruPasqJA,3
12571,Fx0slnWHNR3IniLJSacxyA,1
12572,XNvCP163r9DehiJZrYglTQ,1
12573,emQDLvdTw3FlDVTTjP1eOA,4
12574,pufJJlCElin0pB5NqglbEQ,1
12575,sh7-gbBaQ7RehQYfHCP9uA,1
12576,f-GfkozNBPyCq9xJU0LYJA,0
12577,ysm_37mx4eH0ZkBOPqQykg,1
12578,q8-ml4KkoVMoeax5qvh0Hg,3
12579,mxRYsPMpJ52F17CNMPGtcg,0
12580,RfTDfbL9f77fwTwt6LwJuw,1
12581,ysnR_iiBwub9o8IttXd7IQ,1
12582,qNdKi4zxPXMI7OE2iHWaFA,1
12583,co76427wkFP-ivyToNHWnw,4
12584,DHydIfuk8NmYAl0q16_1kw,5
12585,gr_9u6j3sfNKRqC4kYQxMA,1
12586,5TiyV3tkDWUA1jFYfj1FAQ,0
12587,1ayAZJSyOTWAopkxrl7hVg,5
12588,Aec1jwaUz-wrbvC3iooBCA,4
12589,NxAENAz4OwR2HKvbTpznCQ,5
12590,20Jneoykqx-GTHaW9uoOHg,5
12591,Y1le-e6H5pBd7Ql96d7VIg,1
12592,QCWM7jtrayws4I_kU5P17w,0
12593,8w23xH7YPrOX-z-c5oCamQ,5
12594,Q_NqSb9jt44qDFJwjYR2vA,0
12595,ibB1LVJ8kVHnEiFrTWnR9A,0
12596,GpqC57SV8fK4RDI7zILncw,5
12597,-YYrkV-fnKlQ0H8fBfwF5A,5
12598,C9WsJsma-DPQjGFnHFNfMw,4
12599,X530axQp3boWl3-JOrT8BA,0
12600,PXoqGzD_xavpzSgO0fnCKA,4
12601,RW0Vfb7mznjzPz7bpRTQyg,3
12602,VHmJCjy53bm211eSe-yYrg,1
12603,amzWC1sB-V3S0w-vigKkDg,5
12604,Qd5ez-ahht4I2DLMzYA1Ag,5
12605,jlT10L3G3dmYQSMnLc2f-g,4
12606,ZsGf5Jd7-V6iZTtWhJp1vQ,1
12607,xKr2II5n2fPQxIW594IC_w,4
12608,1EYdBMs_Y3wc3OvssPEzeg,4
12609,_H1yilDnrE-GLzphuj5NNg,3
12610,_T4l7MBNmXMa0Atf8PIxwg,0
12611,z0tJtB2HV2N9SjD1GTdVaA,5
12612,DMykK6lM0RTq712lIDcfqg,5
12613,-EH1w8ZmgwfomE-GzegfgA,2
12614,hoebho-FX0VtX3iEwJqkgw,1
12615,QYzqlEb62Zb_QsdKiG15jQ,2
12616,MkUxQZAvT1OtZSSOt-Wj4g,1
12617,uiNOP0Wqt8g_v_V_zZlBPg,4
12618,GtNxs5K0m9tItxjPkQikzg,1
12619,2LnkJ_BYBLzqZbO2Hk_ARQ,4
12620,_1v8CCwSe3QlbgC5IkLbtA,5
12621,lMkNY9mXf41qahlzqu_cOw,5
12622,XnnL5V9MQhz_biTF0wn0Zw,3
12623,8BXNx1_DPZjbVgJYPLh0AQ,4
12624,5teCxpXxfQE7zafn0LBQVA,1
12625,1qg4rgUPDGk5IXRrevOOxQ,1
12626,gfEQr6nKVFcy-I82ZX1pug,5
12627,hMXf573wf2lnX-M63dxEgg,1
12628,QcJqYTIWPhY2S8Q4V2IBOg,0
12629,lVHbBMHawqnCJb2V3qvBdw,0
12630,1tqe2Kto5XVOf-NYHu6e1Q,0
12631,fgUzSVXR8wGstm0UPzRMJA,0
12632,0BWauhVjUbBl1wydkkpz8g,5
12633,wK9QpxSubOHKCEZ3V6Galw,0
12634,7RvamMNJv1lf_ACNmKUGjA,1
12635,3XcrXMAmWVWpbXa-V9uakA,0
12636,_MbV8pf23oLGGniwDzVuEA,0
12637,0npy-rqRdFcm5olg3YhC9w,0
12638,FWXUjkJdzXy4C0tw-JAMHg,1
12639,f-2qmTMKXLbLIr6z4UMlCQ,5
12640,wPcXAjpuA2-3Rf5qebtDKA,0
12641,yHdJXPcRWj4KyUcPjqx8Ng,1
12642,lTSN2_fC5BRwbTq_MkWuog,0
12643,g8SsY2fiXfiBlBZGRdTetQ,0
12644,T3T5_fOG2v98IBUB3ksRNg,4
12645,phSqGqTO451AlvRn5cGMrA,1
12646,aQr4F1kYEuFiWN2gdRLF_Q,4
12647,yTETwSOYZhMP6Lk72OWL2w,1
12648,uZVGefZg6HFFfcgjEfAtbg,0
12649,izNZLIMKKHdhoLMjSLZO_w,4
12650,AQghsntFURD5rAf9Us9FxA,5
12651,Pl_g864id4ilF8txD_t76A,1
12652,htIiTSu_zBox8_j6z6mzUQ,4
12653,aacwyvAb5fIE1fCSZe_5hQ,1
12654,IbjplBDZSB5Pq-MiJOOREg,0
12655,9eVYqGkUw4OS3LfAwWlf-A,5
12656,qqlFC0RTE7JdMBeOyPGeYg,0
12657,9VHCtefqHBSlS9bhgJgjbw,4
12658,-lE2bHcASeEjiKa0MXDlWw,1
12659,69xyiThxVfgUmWQwTDSiRw,0
12660,ajyHkk7sIkMMZpFtw98YNw,1
12661,HQ8Iz6q6dnsO1Bo0vwi-FA,0
12662,Zv3rdZOyVY69F8d-OvprfA,1
12663,g6tbsYMTpKpEfIhkLA-2eA,0
12664,qXJ0PboNgG1ffeh2Svcj5Q,4
12665,Vyoq-Omm4M-ri5pnso113A,1
12666,2vYRm6vYDSYUBlyASM0rHg,1
12667,putqRYQWFlayn70qh3Ltzg,0
12668,ddhsv45-evvOyCEBm4veAQ,4
12669,peNXIrwblWkqjddgUM8d6A,3
12670,3sMLql3II-QyaTgwHsS7xQ,1
12671,_pnxZ2ih6Qqsjph6R10c1Q,5
12672,PzLUr6kWHNHKlJZFcF9_wA,0
12673,rMCNHEEafjfZrCunqb9tIQ,1
12674,_eX4PaYVnUDTrre_yyiDAg,3
12675,vMD-vWIw84P2dZjoM0f4cw,0
12676,wxgtj7OYBi7RdwjvM3WQUg,1
12677,2qPkAi8JPdoKUer-2IQvOw,5
12678,LXFSQUfNI9yu1yOFIYvdkw,1
12679,u5TWK14IFHwY1g3-Cf1vzg,4
12680,FL1-iGOkudimjdDNDqvHvA,5
12681,u4Wil2ohWI_px1-T2bKxeQ,5
12682,yde5Km8r0hEpZLaMSNfPhA,5
12683,DVmlhxxObtaRDTDJs-q-KA,5
12684,47zelB9kmmkegHOaX1bxHQ,0
12685,mMabX8UAxuWBNLwGzBAgNQ,1
12686,slpAnm0H4k1UyXtCNAf3CA,5
12687,cijJNEPQXE1mwZtZ2LYNlQ,5
12688,oiguA4XU1e5HX7bT2CB9SQ,1
12689,AFJj5Gl6exQ71m0-bLQylw,5
12690,DE1om_SpoiJ8CnFR-MneJg,1
12691,j_4kLx1E6-aw5yig-FqA0w,4
12692,r4Us_Tc80oWs_Xnr2JhCDQ,0
12693,q2Geg1m_gPfyj8ZRDTkD_Q,5
12694,eMp9BM_SizSzatJCu84-Eg,1
12695,aF2k3OZJPIindP1H-fnkcQ,3
12696,fQO-LCItDJF9OWfj_fCVaw,5
12697,LvXPhBBTgTXriZaWHJIwrw,5
12698,8JY5qlHGbLQJ0V_oj_WDXw,4
12699,l62kvc6Trq88ryVA_0cs_Q,4
12700,GM4gLTfvxuaXHy_mIBKqvg,0
12701,dxcHl17pVjen-SiHDeBiYw,4
12702,JIt6-d02yIactTtkoI-Tfw,4
12703,M166_G3zSDAU3dtPEZGurg,1
12704,Bxs73932wijnBvZOigxsGw,4
12705,Uq4IJOG1pcXvhw0eDgIWSA,1
12706,6eOzT4YaTjbCQa9RrXMD3Q,4
12707,eP7qKQMzbAjDf0m61-KtiQ,1
12708,3u21CGWgAS27BK8cncijGg,0
12709,4Ru1r4u34jJDpqtONmCGFw,4
12710,EiKeIk2f1iN5oPqbaeCFWg,1
12711,VV1Ll3YvDpV00zq40IrI2Q,4
12712,1wkxaLRz3cIN5HmLUcrbJw,3
12713,x13RBm34QIkIt8WyVnX2oA,5
12714,IJpqkZp7bf9rXePjwVbLXg,1
12715,wYxuz2r4wUy1Gsvw6hyKgA,1
12716,j0lh5qJnDtiacFrLswpwDg,4
12717,UFpD12y6byNL9OOt4v91mQ,4
12718,V4ziFFG9K6-jh0tqL3gn6g,1
12719,bvXcpqYyh4fgm4UY5Mqzbg,5
12720,h9U2r6JxP2RlZTf1wLgzjg,1
12721,6VIJCSggWeirei3pWujZPQ,5
12722,zrA8FSSALtR0lw2sH8P9dQ,1
12723,LweOPl4n6XnbgxDxeTALkg,1
12724,dIDaVLWjhEc7uACtrNJt8g,0
12725,YBAoVprk-b9j5HnCK1u1zw,1
12726,R1JZFty8MhUEKld5hkdjnA,5
12727,fr0T3oG0B4SfbUNLzPBN-A,1
12728,8K78k6B0BHRE_vYLMyqD3g,5
12729,vUnRamtNYmR0NPB6EKHKIw,0
12730,G4xyR4S51YQblDEKnSRFpw,4
12731,ZKUsfxFjMlXif8yPbYAP7A,5
12732,rR_5bbFwJdo2uQkeZy1Fwg,0
12733,Hz_zfOkPndp_rqUyMax11g,3
12734,BkGFXtM5VsX8qQiPwzVv-w,4
12735,qUsa3OMfDTR2mHW2mcDqjg,1
12736,RCr4fM2WkgD5XCG0qkHR_Q,5
12737,h6ul-TT1hnlessrLq2wgpA,5
12738,DRaq1q-z0IsakogfxsZktQ,1
12739,CVjbkX37QDGnJw0_Cynx7g,4
12740,Gz30lQyhlhCOkToSpen3Hw,1
12741,zAesGWFOX76gjshjlT2uQQ,5
12742,RH1GgJMJxWwXab7lOtxzYg,0
12743,LvRzZDUD9gx24DbiApk25Q,0
12744,qT5Wt2yEafvoXdAresiImQ,4
12745,-ztHmR6vkflVp2b8eYdsLA,5
12746,bKx-Yc3YHPxrXaV7XWOTiw,5
12747,BX2J-O891PfC_eMhNu5zmw,5
12748,i76DEnCIsSb1hkHfZc2esw,1
12749,1FzqXVylyl-LWlx-JR7n5Q,5
12750,GBLHaU3-5JHGAODe4bidPg,1
12751,Ydza8U73FVbbrP4C3poDmA,4
12752,4JihprYF_oGkx1CPt2v99w,3
12753,ePSqe_402X60UzSTsAt4IQ,1
12754,pPucBuZjM892pPJpNPcg5Q,4
12755,AxFVhQw0iMpMaiKDtNETeg,0
12756,uszsjUAvuW37Fz8JZ1KVtA,5
12757,Zm-PCDZYr1kCChNkSyLkfQ,3
12758,NXP5fx3g_55eTyqEsD9L4g,1
12759,22JwcJDGF-VWTBPzp1TT9A,4
12760,J-SR7znfmtxDGzFr8upfow,1
12761,0j3T4FleVmnW49xQWNgNOQ,0
12762,n6CkB9w1Naqxh5pVGJ6QSA,1
12763,To-ThjvktaGd-os3V5HRwA,5
12764,z14eedku4vTQz5UMKd5ikw,0
12765,Yr0LtwWuWqghlbId0eLfvw,1
12766,Z9fxh75YnoMP21WkKXJRFg,5
12767,wZizVmQZZsZNCUTCAjPWMw,0
12768,dWCeb5BLqE7xhZiG0AInww,0
12769,pYjyAafSQBAvCFHsYbe05w,0
12770,QEWOqWuOyiGMUZLhLZfQvQ,4
12771,BJ7V5W3GAAjzisGTUi0Ikw,4
12772,Zh5kOU2VUUaMWum5ir92tA,1
12773,-eVUxQ6IlMseNSDK0oifFw,1
12774,aHUFpkRsSChIhlkHM0O3KA,1
12775,246yAvHk8Cd5t_o8oJWpLQ,5
12776,on1lHO28hVhcLpj1E4dQ-A,4
12777,4smPpVjZNpKHXcd6gzWIBA,5
12778,HJ0Qglo6dw9I8oQe9VNC_A,0
12779,MmCf-0PR06p7kGD-3seSQA,0
12780,aK1_CfnTLedsLKDd_TeRHg,1
12781,ZgguX69g1KkrVQkt1k9ZtA,5
12782,cQPVIwXcn6EdgmjkEfJt9g,3
12783,_T2wVFnu9Mc3GZwxPlIU4g,5
12784,Kgcl-TZJFwBEPDbk2gYRlQ,1
12785,bBBYpY_kj-XdvKauvAbj8w,3
12786,B8qSrOjml_VBFc3i1sOk8w,4
12787,S9ayNV1uR39SxxfANk0d6A,1
12788,Tta8AYBZq3fwr1n2up75vQ,1
12789,sR2HX6obmcFWG4lPV943Qg,1
12790,eiQIdno55c47_M2eO5nihA,5
12791,sSxZkRx7uzUQClaAjVYP4Q,0
12792,QAL0cceTch85e8ZbWgNXQw,1
12793,BtlzDIZ5RJePAae_hklVlA,1
12794,alBzFNooxhvTw5fzXHYyCA,1
12795,Bs_kC3tZJs99qDY_IxD4lQ,5
12796,a7fXzRocvTBc7kmfeQlRAg,4
12797,WWe5OZkEn56hXjUE5WsuwQ,1
12798,ScQ84TEZ4e81CtGNHLZtRw,3
12799,-b5tXEsQ5o15naIf5yCeEA,0
12800,5V_JoNzfHTG8hcFkvSTJqg,5
12801,t2lU21gYQ24k2iANuGpnuA,1
12802,-0P5rq9DlJgXnfB320Fx9w,1
12803,nuD6lJJm-Ljbz6CKL7_Ldw,5
12804,6rOMJm8eda13Bsb1WgMl1w,5
12805,q4aph_TLIMEkBSFEgt3tYA,0
12806,Fz-z9SkquSkoxXfZG62OSQ,1
12807,t9vAmsHv-l8j_20bGcEblA,3
12808,hOZzP8YnCnLmJyvlCR0pMg,0
12809,WZihxCDIAZng4V-w4PR9gw,4
12810,3oiac86xlIY44x9kBzq4aA,3
12811,JZwrKBl3antcZ_k1K_eU1A,1
12812,nnEZxi0bEkQrKMammcfdZQ,5
12813,xyVO973jt1bRk_3IpnYzzA,0
12814,FCCqi0KZyXx3yVbMavaURQ,1
12815,PuJsXKCQX5vMzMlACsNcVQ,1
12816,4xexQ_8ulfIsTT2kN4-nLQ,5
12817,dD_go6H7DFbAJLYdvE0H5g,5
12818,kGtEqZQNe2P8oLUHw5n74g,1
12819,TRD8Sss4hxc1qQWXa6Xa_g,5
12820,mWskRB_G28PNQKP-ILvIAg,1
12821,uazaUhWD0wLJuBkn-bgGVQ,1
12822,nEZm_RNK_VZrpgZKLuCRPw,1
12823,QHeamMz9Cn_2KzJnq9y3mw,5
12824,aOwOz9H5SUTUtnva1IJRFw,5
12825,ejCYpKeYhuORveK37RW79A,1
12826,xwSz8ermIbzDbDH-1l3G4A,5
12827,gkNCL4EwtKt250vGecZO7Q,5
12828,l22sJinUOr55fWVVJYFvPg,5
12829,gwuW5U9uzoC95qODgoB3nA,1
12830,0LRfVNc1rROAvnY4VUN3fA,1
12831,Nj1hfeI2bJtTH7gHD0FDGg,1
12832,QMHdqHnV-zMR5lk5vpO6zw,1
12833,QmmqO2AezPMONKKD8EEAhg,1
12834,JplO6FAyFt-_2YEnQDfm5A,0
12835,TZV5GikexuvOnLfqaCCHAg,0
12836,oLAN6ZrQwD7uNXE_Np-qYw,4
12837,Der4mqeKvvlPfmp6kjUCIQ,5
12838,sXK8l9MnSSIF1_mbhK52Mw,0
12839,JhEIbaj8OUeEzgKvtWB_Tw,1
12840,tJcreajt7qe98DBqaFRsDA,0
12841,FWEJ0KKEDn7kxqT3FjJTng,1
12842,thwAE0uO-38mNscWE65VeQ,5
12843,v0WJUJNQtzfMzc3HtiK1qg,1
12844,g3g3-PlfH10UUhH8h2azoQ,0
12845,tdZkGkWkj3MVgr_BJtS1oA,1
12846,Oix4rsRSixY7yFHdh66AEg,1
12847,Qc18dZxkWKd3MuP90X8tgA,1
12848,13ywoakviEb9hfvMmjvSpg,1
12849,feNjLEC9gZ5QdPlQ05SDwQ,1
12850,ErpJa6jMQMDlbyyNn34Ofg,1
12851,AvQKc3il11IkDWrzJegjfQ,1
12852,n1v7xLWs-RQqLgZpF0gzJQ,1
12853,wfJxZOK5Db0J_qPeZFeO6A,1
12854,ekDxOzt_LLVSM8DQTz5IqQ,1
12855,Qn375GaXRU_6OCcD2z_uSw,1
12856,TD3BYqaiYS7x_--FcKmlAA,1
12857,UGLqgNNgqKDNeT6YGgWpYA,0
12858,ZvppDeT9MI3F-NjKExHvoA,1
12859,kCo3xxGt4bAzufLPzpGwdg,4
12860,bYdE0eg0GxzBMPJ1Poq6gQ,1
12861,WptEsY_z5Nsd2qbEXBAl9g,0
12862,mGuQMANY_RmOwg6qREZ8fg,1
12863,_vcwngTOwxVNpBGpcmemuQ,1
12864,EBB3vTWxFG7ElJBc9IQCFQ,4
12865,TNRzOyCOxYLxzwkr75kXKQ,0
12866,15LHBp25TlFaj-MVcBQPbA,1
12867,DPtMs3X9aY-6tF7gfuRTTA,3
12868,wTvTsmVYjyj4iCZaZxPi6A,5
12869,Oappv3BEmLfiutiPInnvgg,1
12870,-fAvGzuloIXOr-vdXBvySg,1
12871,QsCUS8u1mROJEyKd0DUKdA,1
12872,pWsQIVprl5o-c6SQm8PT5A,4
12873,WupI5Vz6NycNgRf4HbWs2w,3
12874,Pzm2aDLd88CMlMqaunIiuQ,0
12875,tXd9_8OfZuwEDbGaIVCw4A,1
12876,xWJJrc69UNJ3h3w4rjHECw,5
12877,39gzXvBRGg4b0_ao2xgDwg,1
12878,zxZgaI-KchsvizdqGlH7sw,1
12879,ucJ9-X2ptyZV73jEzcuOCw,0
12880,OJD5rXFwM3SVNXVipXsN3w,5
12881,OXt0Kh7SXOvy8gH4gLtNVA,1
12882,J37ZUUTWBdfrSkp2BtxPcQ,4
12883,ZnZKk1-ZFNlixnfiAANTQQ,0
12884,Sw0fQtUfT61IJ-FXT3cTfQ,5
12885,sS71GbulhqR0s4o0cQxJeA,1
12886,WTIFyB007pEFlDO_jcFCww,4
12887,eidjdGMIBkfUrLOM_9a7Yg,0
12888,K0rkkGpM7q164kBVdiCJaw,5
12889,bSyLxxum9iRM3rlcJeMDww,3
12890,kmtmY04UpdCfWz7sZI6V2w,1
12891,qU7elDB7uNRr6nKYcaAPOA,5
12892,V6sryAnmWmjQfrenhZHHUw,4
12893,HdprPVSQ8u8rJ5ZF6z-5Pg,4
12894,-_4K6WTUHhzQ4EXec8gzsQ,0
12895,oqKuBkxHWM-q4l0dqOWOhg,0
12896,WmSuOV_JC9l-ZXzizRWU1w,3
12897,vFdpfD6wuHZS830I5-oTrQ,4
12898,_UssSPp_h9xbT5JhulzV9A,5
12899,jXN7YvR4z0UGQYvDPKmeHg,5
12900,kkrn4SdUHykag5-vOGoYqg,0
12901,6KW6Pck2dKH1t-LaisxsCg,5
12902,PJUyYxizTP1o_qLP9LQY2g,4
12903,XX10vXisZy8o8egiVGY8nQ,4
12904,lM3vTi1zXRc7sL9yfyKdfQ,4
12905,cqUji3e_PL1aRxjtC0MaXw,5
12906,CYAkYUjKTycDER_l80qP0Q,1
12907,9tOFTo-R7XTtKmfZ8P4TcA,3
12908,dbKna7-UnSRl-7sFA6klFA,0
12909,nEHuaAxUy-IgvpebIZpKrA,5
12910,QKz25cq-ILOOYGOTGi2f9w,5
12911,EkEaX9PC0GfevL1IQtJj5g,1
12912,_qp7ZTwNLHZLC9sVc4k9Sw,0
12913,Lv8Dbmp95LqpsNr7lRJaJw,1
12914,yRhk3_QdtW6BN4VWHedKbA,5
12915,-c9J6JMIsZEPdO6JPdF99g,5
12916,xac6tdtD2mNs263PiVEZUA,1
12917,JD7cXdmPyjHI3VyEfe3l2Q,1
12918,QaMgYCCRL_cPwHzhDYErwg,4
12919,ZUAP5wFUGOAZ7BYcaA59_g,0
12920,PFHiv_DfRtfUa6k7NwR8aQ,5
12921,d7rDV1LBTnoBCYgzsk5lBA,5
12922,MxzEl6SPSxTVzor_UXVAhA,5
12923,iBh1hHsx1uDDhCK_8p96rg,1
12924,9WhlRvJa05AboPO2DJXgLg,1
12925,KzQCzj38rJMdOT9LIv4WoA,4
12926,MXMnxGDweq0xWOHEyVFVKg,0
12927,Ca1opwJEEe4NHizoAQQrGw,4
12928,uzEHm61G_G-VnKiS65lmnw,1
12929,9_fdK_St415eVsUVKLbERQ,1
12930,kuein2XZAZu1ZTc4grYeIw,5
12931,aWpNZoX2qy-sJQi-DdVJ4w,4
12932,4xBfQlo4sCkNRS3BmRjwHg,4
12933,Ym1CCJVejEot9mIV00gRow,5
12934,hMFgvIJeoi4_iISnl7NJpA,4
12935,RksPY7V1wZ-TwU_QKXKHbg,4
12936,vZupNfY2f1o4vXk5qkpEjQ,1
12937,RqDvbgkrOZ3uwdAQpoDcfQ,1
12938,xrknhNNYNNSLfsHk5iX69g,1
12939,wmCpavk8d0WOx2gDbLal9A,1
12940,iX-OMEueTahZhtU_KEnC6A,3
12941,6AegfVM8DL6sC9uNTUo7Tw,0
12942,0hGtX5H16-GiKGRDw0jhow,5
12943,eT1vtal-J3bWHnIk6ovBEw,1
12944,Wr_RL_QNwAWQhbxDZvWLeA,0
12945,OxMFHJcduaeRTlKhx6u4vA,1
12946,lYdj4i5nTTfBgA40TIBftA,3
12947,5XN7rzReF7O32ip1mxvAaw,4
12948,_0qQAGnOtYQ0-hsQ-2dn3g,4
12949,4z8F9DRUTfHc4kBMlAR2Zg,3
12950,yIV_1aCWriFDwoGuDY35Qg,5
12951,vO9SL25CjhbpKLgakektDQ,0
12952,jGfDp7raIHHsRvkMd2ylog,0
12953,-aAdQ0nekZEMyXpWqmMwDA,0
12954,7PfF5swUBBiifxamRlcZqQ,0
12955,6ro6GdSUnNmM929dTHgVKg,1
12956,ZEayyjhTgvgyQXVR7yI8Ow,1
12957,V846-FLyK8iWgjx3_W-Aow,1
12958,76jNDMnuG7a6dKYXq9mzyQ,1
12959,XVjqbrKfQbWBIBICgfJJoA,3
12960,frZg8o-ZXLouZnVGDway-A,5
12961,5tc6GTuUWvl-FiwPIbe7iQ,5
12962,0oL34e2Bfz414dGB8KRMIw,5
12963,Kp8dey7sWZKMU4dLJgaOQw,5
12964,u1WdLhuobHrI466BZkcEMA,4
12965,8UY9gD3s4QSqgEvOWsyfnA,0
12966,wVKGbSQvcpLhTBKL1zVLoQ,1
12967,B3qP9d-QfoKwtRdKBE4sCA,5
12968,_9Azx2_OXQdHjqXkSBvfAA,0
12969,3tAO8qKVFVy7_NJiWrseYg,1
12970,r62eMweXQzP0B4-j6SM3RA,1
12971,yjj_S5vrzzlEjkKU60tKvw,5
12972,XFK7ZV1kT7t6Wv98mGzL2Q,1
12973,LTgOmgR5OLmVrPBCEwmPYA,5
12974,HLPMZzd9NVkTgNkYzyCWuw,5
12975,IJqyUnSegFcUKcNu4qfnAg,3
12976,pKagla3IhdLR11L1bb1PFw,1
12977,tQRKD55NmN-VZY4zGxHIjQ,1
12978,dhJognNlYmVokhxY4J-T0w,4
12979,YrXWSXGJ7Og9jbws8YQCdQ,5
12980,gpUz7URBaeu36zQL3SdAsg,1
12981,AcHIzr1aQkbbeoCKIydkjA,5
12982,UacakYbLnef2TYU2YDrtuw,1
12983,4XDuQFiM8G9l0LARivzmKw,1
12984,b9fsZi_JHbC5oKyPU4oTvA,4
12985,td7JDrTIa3OSDOltxavx4A,1
12986,SYN_2jHE4qumGZW6idCAtw,1
12987,FpJhnb1TE02zIfGpnG-QCw,5
12988,vY9qbSIncpvNd8U7xYklxQ,5
12989,NB9UHtD6kYFDjxRBKBow-A,1
12990,DNUboBBuIQa3TZn9gSRIww,0
12991,uFGl_1zE48DoeLv_8fnhmg,1
12992,EGm6U8iVeuEKt4hJvP6pSg,0
12993,3GTnsre3g8grlnnODV9bYg,3
12994,L-fqDDv_9TWdyMRRf45VtA,1
12995,HONa_oatUrFVrAlRsR6j9Q,0
12996,d7j4qwZswnGbAI5PqYikkw,1
12997,BIfoMoUTRaJEDnl6--_wZQ,1
12998,0cN0u1evVsskdP6Fe2D30A,5
12999,h-x3s9JpowjzdVlimv6X1Q,1
13000,E1l_GdeTGCV8jfmwqHDESQ,0
13001,KREkwclX98A74TgYr8IhFg,0
13002,1w_AsqxglyC2X2UOGsIldA,0
13003,Lu9MGwanwXogUn3Ks1v6cw,5
13004,ddEt4xecsHQBChh-zp6gLw,4
13005,j3MLzPyMmdQfvZd8dxiRVQ,0
13006,zkMqyu1Zc4Tpnp33z9Hu6A,1
13007,R7fCd0I3T4qqaxiHj3c81w,4
13008,uZIzkJjYbHiRFhsrXCN9lg,1
13009,OQi_7GPS7D_M2wTzPVi8Wg,4
13010,6b2XAWzUtm-QWkv-Jx7aEw,1
13011,v5F3yuf_5VhSy9H4V1IsyA,1
13012,73x8mMHDRZd6GgQeY8al5Q,0
13013,4euihnw5XPenz4qiXXUvsw,1
13014,KO7UPBbvcM4NpAj86VW0JA,5
13015,dNKwtfwAQVGm0GEXvdKxew,1
13016,_xLhs5l0YmUQrc9x3ZRaNQ,1
13017,0ngXlTc_ldjJOGPR8gCtYQ,5
13018,4ssxUxP_KQA5o-vuR6RWIg,0
13019,aH8weawVBM7yf_J8FHKsJg,0
13020,3c83-MBLmoKkb8blPgiY2Q,5
13021,2wMRuu5kgeH8wKnz3w2YCQ,1
13022,kPY097dXTFfmQ-M-BsSU6A,5
13023,dggM-nRU_tAbjuhvA1vvYA,1
13024,8IWRYEre7u7ECazcjuFSbQ,4
13025,c4WcJAJAMhQPzwZlZWG21Q,1
13026,uqIQtoWLCbqQUOO6UVUO9A,4
13027,XZb-K_pP8Roz8WIG2hPFEg,4
13028,fGE-yU0y5FJL5aSZLU9Kqg,0
13029,qz4-8oiJQh0_-QGZRNlQDw,0
13030,KLg9urRXjLcItk0YUtAT6Q,4
13031,ZTwyC_4SYPGKHh-yMUVz1g,5
13032,hAuGWgpixjwkzu79zZjTjw,4
13033,7u7FHWzXifu1nWJKjB4s9A,5
13034,dlTcbeU0PxZsYRighUWCQA,1
13035,_OtpDRGq-fnmaCrjbQwpcg,5
13036,EKQMAqLW1rUfe8yY5YDQXg,5
13037,BtWv8e6Yk1c6GZtdvaehNA,5
13038,yPTOlQ4nDXI_2CvZXtm4XA,1
13039,xD8DgMULgtYXSgJbwqFIMg,5
13040,4TP5oSLqjKZnsFirpX6D1w,1
13041,BvWRo_ryLHNX5yALegM77g,1
13042,hXlNzNv2cE3SlMWbYCOOpw,1
13043,KCM8KK09h7ipQLti5TLBjw,1
13044,lFJzupBy5wAgbrQBtKh_gw,1
13045,RMGto42r9SUDI9F3vSlxnw,3
13046,FExB42V48RJeluUhAwJO2w,1
13047,cUQ6sq7krP83zdVZhqUUSg,1
13048,c2fxyIhD1UeuCSa_kFQmdw,3
13049,oSHT5lQTaT3DfjwekZJAhA,0
13050,7sBmuvkVq6r3wAy217Fwqw,5
13051,SKqS7eTvFjYUvSL9Dy3zoQ,5
13052,ln6nxLsR-J_BhKQhADtXBg,5
13053,hWERWKY9a4smhBRSWoYD_g,1
13054,H4y5YSqJ8tev1RMtJ3R8BQ,4
13055,Vxf-nDLhBb-e1AssiX5znA,0
13056,WtTUOTgcq0CcNeNjw2a9RA,1
13057,EMA2ba6QDSGRjxlA4yvLbg,4
