,business,cluster
9838,WTDHkl7ob-YGQVzsvP_dgQ,1
12886,WTIFyB007pEFlDO_jcFCww,4
16956,WTPa-zzLmRW0W7bcspN2lQ,3
1241,WT_d47o-V5xlMNx8trI0-A,0
5363,WU1LBMzt08ca3Fe6XpwYKw,0
22228,WU6h_KrPjOWXRg9YQBUeVw,0
6482,WUClOupQS17irJqktlFHgA,2
17550,WUHaV3UkpIl2IepGUnVjog,2
18675,WUhz3dasmeVXFDaDiOSHeQ,4
6883,WUpa37N4I6aUsz3HK_4VeA,0
342,WVJUCmARkWrzWuHppwMHQw,0
428,WVJrjpfLA0sxm-xR5rExhw,0
5060,WVZJ8WWcH-3WBEK3705qeg,0
11363,WVru9EkQxcHdJzyaquHOiA,1
9665,WW6gRDmkdErhFBW0vpgQiw,0
1039,WWFU_CZTCzBJzZknCUmu2A,0
18205,WWLXkwM-o4chy9J2iTpDsA,0
12549,WWN4qgDTHWkftdVKPrvHOw,0
3132,WWSaBhyTxWfCSTMdcMlNdg,4
12797,WWe5OZkEn56hXjUE5WsuwQ,0
5351,WWm8jDliHKjkEFBCDCEILA,2
15115,WX5sB_jWzZ3z3LpVOam12w,2
5248,WXFEv5NHx4BMyD56g93c_w,5
3650,WXJkPAWpegTdz1FA9rDWyA,0
3912,WXW6QbOugs-cZEKcl9Xbbg,2
8268,WXXx07O-GUiSAimeEEnp0w,0
1203,WYAyMIGj0c63zgPGhOAunA,4
3671,WYFpuhehTwPc-c-3rLaCtw,0
821,WYHn30yBd8y0KYGXobKf0Q,4
2575,WYZNnKd6vuKJ6GYYydmcvA,1
1671,WZ-9ERGyXq2j6z1TDki-sQ,2
6429,WZ5ccDbsgXlzVgyyXtX7fg,0
12284,WZP_FeoAIXBzLNvpgmsfPw,0
533,WZVMEtUb7Lfm40nxBv28ug,2
9998,WZYMlu0nyTRyZZd4DIwWFw,2
4486,WZZT3uk0syVwmW897HPywg,0
12809,WZihxCDIAZng4V-w4PR9gw,2
2252,WZkFLP6ZrXxuWSyxzmAKfw,1
20093,W_1IIhaaqOF4s4dWDki88g,0
7921,W_Eo0TeE5nf9875646v48w,2
7656,W_HBCUgzBGNiNGWa5wkxtw,2
7300,W__GyTIaUSvDLwW8DMm05Q,0
8862,W_kcTKcnx_lMBipnmnbm1A,0
9432,Wa0Hy47oWOecoeEsP247iw,0
14429,WaBLzZlA1PtyYTFjYa6F4g,2
22262,WatFP3b9qXyku55EN9MSDQ,2
3761,WbBlc9DPusOh7CHGgb79vw,0
17709,Wc7FdevG9UjZh2phfCHhPg,0
17690,WcQyYGI-DkGiTM2UeG0RYw,2
18782,WcjtFhX3nvPRmSO7xhgH6Q,0
20941,WcmZ5d4XfkMAJGd1xjJWoQ,2
524,Wcw8d0LKPEFSCUa1UaQtZw,1
20621,Wd2WdOhmRESas1aMpEGPXQ,0
4914,WdnODzFXdeouupBOc1tbmg,0
10877,We3oA0IaUmbcheuSTFI5vQ,5
6554,We5d7rH07-VHyOILRkySJQ,4
8089,WeWjIryG4ldOvJMDEnDKoA,3
19469,Weg628INz6ry4fVmHgjdIA,0
6798,Wetxj1OXaJC6glPCQDq-YQ,3
10715,Weu5xDnoDWCqwkXlOH26pw,0
4944,WfEr4_8qtSHd7dvDK59q0g,2
11474,WffBPWtc2BOv3m5iNqLBCQ,2
3888,WfvvwznNNm-gLUzd6hEE2g,0
12488,WgKscs35M7-ijyfQemVEkA,1
19962,WgSJxi_l99YvGNUKTvz80w,0
17042,Wh0eC81CrYvxcYX1Huct6g,5
14444,Wh34vGDkA7KMazSyuucUhg,2
10932,Wh613PMlZlG4qrajZK2bBg,0
19120,WhG17c7T3LHixMD9OFSVAA,3
19539,WhIQvfvyGUvJfthjS2xRWw,4
21782,WhJkI36sGpvQZ1XYlGX65g,4
3756,WhL0KwApv0UciQLlYXuljA,0
3046,WhSxfYNJiuVSrDnQMmsnUg,4
9131,WhWudMsoD3_9wR0mTsHeMg,0
4213,Whxy6S6-pCsN6iTv9Rr4vw,0
6589,WiCKe-DMRKHjSiKmiU7E1A,0
10120,WiKz2rEYNjtZWEvKzlzsqw,5
19823,WjTOLepyaq9XlxOQHcWHmQ,2
13244,Wj_4NA78wSPco5rDvvDRdQ,0
19971,WkTBL8qBseYlsN7Xat5CEA,1
9781,WkyV74N9PumiVjydMokORQ,5
16626,Wl6NCZgswgF87FIgwfLV6Q,4
7573,WlBmnKLRN4m9kCazA9rxUw,4
4405,WlPy1pelng2-VnpmywiQmQ,5
10517,WlVrMlMuDc133vhTUHgpRA,2
1226,Wm6YAco2KukRZl_5f9BFqQ,4
17534,WmAZewRmjSAL-p-Y7mwniQ,0
13173,WmCgjUTZEzYiQLnGPTLYQQ,0
18775,WmCvsmTz-S2JK_5F4ED-iw,3
6811,WmG7dRBUjW6PFIebQbITdA,4
18450,WmHxi4rInaTyob1YCgRtNQ,0
10736,WmM22ZaKmF1w0T8zEY_0sQ,3
12896,WmSuOV_JC9l-ZXzizRWU1w,2
6717,WmsLLI-g9cta_IrMO7s8Hg,0
21109,Wn8j-1-ity6hdjP4bC_wkw,2
3192,WnFBiYuqwXMn78cjAT2OcQ,0
11209,WnMWWYIVPDE7OUpfLYGl9w,4
13656,WnP9a3Lj_wszdSyJuhernA,2
1607,WnS7PlOi2yCIUe5SgMvpGw,0
17658,WnvcGPLYeqfn8zovfgJdPQ,2
1105,Wnwjus1ZGE5IBjImCI150A,2
21676,WoWlm6mjRbfLtHUuV7SlgQ,0
8203,WoZrzmkVGl1T2sR8wKD7hQ,2
3904,WommWNo4R1KUDU_SbrgQig,2
4837,WopFh7eOK3QyigcPrVYkEA,0
1929,Wous1SoGZNIWwNwCJj4K_Q,5
12552,WowFmjQufD01JBD4Gw8d6g,5
16670,Wp0KLOyqUbGcodOBtLZQyw,4
1935,Wp2FP2e9l-6ZnPdXSzcHxg,2
7449,WpGrGEh3FVadGTtY4ZyMKw,5
20372,WpOhJa8alDX4AIetGUVrCg,4
7904,WpSZIkFE7lHlCC2K72iXzw,4
4980,WpevS2Gl8X39ANsUgwDftQ,4
13387,Wps_qicvJJZVFndTJKb31Q,2
12861,WptEsY_z5Nsd2qbEXBAl9g,0
6961,Wq0VZz_DnlOuEnhZml2DYg,0
10934,Wq8fN-0SqU3ekkfS9zrwjA,4
11776,WqACgfm-d-Sinqs7h-B_OA,2
17947,WqEzCOWVK0spPSwoHncEBQ,4
10563,WqHKGuL0-H5pYhLTEG6WKw,5
14973,WqSAjqv0XwfsYBg70dHBqA,2
17728,WqTYC26RmfFI1sXCFB6tDw,2
9075,WqggvcVoyFWqEPloJI9OXA,4
5882,WqixbShEosuJ7A3wM4d1TQ,4
866,WqywAvvho-fBvmXhajB-oA,0
20789,Wr2cLazEQ0Mk1nHjURdVTw,0
7373,Wr50VERnpf4GKiMDdSDVDw,2
10451,Wr7CfGPJvvHcVzkypF1YvQ,2
3807,WrCh1Wxt43mi2-mka5OlZA,2
13680,WrEatWgiZ25Ekx4ZqCckEA,2
12944,Wr_RL_QNwAWQhbxDZvWLeA,0
8972,WrpOCHZRWKVVFdA55tZijQ,2
10939,WrrIINhm-XTe5sVq6kZT3Q,0
3258,WrxEo-kTp4yh_HDVRE-QWQ,2
13829,WsD0oSL61P3hjtbCVfyKgw,2
15804,WsaSB3Mn4AkxEKoLmrGZyw,2
2046,WtDOs3a6k_oPJmwiDh4qBQ,2
7682,WtESETvbXc9lwIzuX1tU6A,2
13056,WtTUOTgcq0CcNeNjw2a9RA,0
17035,WtZlQvhoR9hxNMgZ2ETZYg,5
7977,WtkDYparH5_hqNQhyyJm_w,2
14085,Wtm5zqQdwK9jLxFHoAvN9g,4
3273,WuEkNddC-XZHl6H5LSIBmQ,4
13534,WuPtFqKA9arFhlRQ51dHgA,0
3999,WuangGeuGkJ1wghIbCW69w,3
12047,WubznUgAwttkAOMQEo6L3w,0
12873,WupI5Vz6NycNgRf4HbWs2w,0
18602,WusJhr2FxJkxPFvpZRQPsw,0
20102,WvCBMLThlioXoY70cit3TQ,2
5917,WvNIWs5WKS6Zsq1P2U209w,0
4457,WvctdASm63zh67ZqPdyZiQ,2
21339,WvfhwU7dDYLU4qS6o_rpAg,0
2911,WvwHMgaDHkGKlK9FxyD5RQ,1
20295,WwRwexWoxnu9jgUvHYu1-w,0
6921,WwYyY_osBwk4wA9ibJNbzQ,0
14306,Wwa1-CX8GrVLE5sL2x_WKw,4
16731,Wwb9v-ZxtrTRlmpczY9hNQ,2
8119,WwsKbXJlPLBbgGgo9GUWKA,0
5944,WxI6pYSpkIBSpmP0S0zwfw,0
7552,WxQr3IBfq9BfaS0Cpfv2bQ,4
4995,WxkrDk6b-ZB0bPe2r31TjA,0
11467,Wxm-M1pVSOMzbtE1Gz5I4g,0
9039,WxrmYkhSbuCb5Ubpigc4RA,5
7762,WyKkKOZt6Nio5iKW5kpuFQ,0
19214,WyLY4YlGcJdsrh_gJUrEzA,4
18776,WyX5i_cncgrKwIyEFw0iYA,2
7633,Wys-I8pKoWRf_v50ICieXA,2
16369,Wz-gJFcxedUMzJT6Ot5LOg,4
3136,Wz03eYfxkeaoi2Zh8vpIXw,2
9546,WzYnEtNYkQBfl47n92PguA,2
17602,WzfY2IJKrL0FnnUz98JCcQ,0
18761,WzlS5kFiVRkQVQclcgojBg,3
21538,X-4krdwXtykXw2DEbPdIXw,4
4856,X-AUlm_vYxadwirfg-fxeA,0
19497,X-OJ_j-Lj6ukzrEsLASqgw,0
7801,X-eNVECzScSxBnytH1k6RA,0
513,X-jO4UToT_9oZPx-3gouSQ,0
1235,X-qS7RPCqhkJ4OlHLyzkbQ,0
1491,X-srNWNzl4QAsGjEEkeAwQ,3
2232,X-tmOCfQ4y_c64xjtNN3ug,2
3569,X0BDom7JtC6jxwPbNCXM9w,4
11477,X0ILzuAJb-djaaghkfVPWA,4
18428,X0Kap0SK7eRisybOMoaUjg,0
6700,X0S0QAbgsT8gpDygnMv9qg,3
7339,X0aMbuVBW6fCATS-ZFyhrA,0
14512,X0aq95ehuopU6G_OClZrmg,0
451,X0hvRSD0CKxc8R9rODfWag,4
3509,X0j0n243iT57hXt6QsCVig,0
1547,X1-qzB0pZoW6xPw12ISQTQ,0
1267,X10vwJPI6eKjtJ9Vv4mGNA,1
18918,X1BIBc4a_jLv6HmLAU0CvQ,0
13632,X1KQV2kXKT5RDkfuAQ_q0Q,0
18163,X1ZSw2uhIQ1NmgFbzUW1tA,0
4215,X24GYCRFmclqAH4QtBs4zg,2
18993,X26vz41_1b9Sz3OYVfpfVQ,4
1514,X2SA8c8cWbzPctK2F4_yKg,0
1909,X2TfFvgZj-zOSYdiv4_xuw,2
2421,X2n4RBqO8FU-T_JI-fVRew,4
3701,X2siGgqB14-dGlGxZHP9yw,2
7848,X2xmCMx6B4YE5VSM_MTUnw,2
21012,X38R8FXzIZMjRi4_5TDzfQ,0
7289,X3CQsbSCurLX59xfwYYzbA,5
11456,X3df8FpYkJd2IwMCql31fA,4
18596,X46qq1k2PI-q5y2KcBsMPg,2
10812,X4A1BmT1YVCrQ_Ft2AojJg,2
4685,X4AV03J9NX8YC6gozLSHQA,0
2788,X4CzGvYXIAQFbMRR8MLGUQ,4
5143,X4FReQm8nmc3sON2aRoY1A,2
20305,X4NbG-XEPmOdrSxkN0ke-Q,5
16685,X4XRBL-ECl69xl9BxBL_VA,2
801,X4_bB1Mmd2OF3kvrOkRA6A,0
20956,X4v3C_FnOENB1G-4u5NN0g,2
12599,X530axQp3boWl3-JOrT8BA,2
8250,X5d8Hn3smkiAoNSuFysGhQ,4
17472,X5eirS8k1kwhtebPP_UnDg,0
22231,X5gSjjYP4bgIUHTIVzOt1A,2
1331,X5mSi0FgnobJP-ZX1T9TRQ,5
16536,X69wzvoVh_yKzHR0-PM9nA,0
14603,X6qy5HHjIJFAybg1PrfScA,0
2705,X7-Uq0oHrMQVgjz7lbswWA,0
16945,X7cqv8DQLmIpdJ6BdsmYjw,2
2153,X7fLdR3A_0hJCBqv3-7O-A,2
8115,X81vWB45uYs0uc93f0KRdA,3
11340,X85KsURTvB4oR3RlQg04Lw,5
11008,X8EJMVFtGI2SQKU5vyi_7A,2
7929,X8M1xrA8toWNGDaL-mMPqw,0
22258,X8MSaoNIrcfkNINZaU-mIw,2
19260,X9LMGSsXl2tfPxCPaGRj2w,2
11294,X9xtAME5zBFpTh_PgUuBgw,0
19376,XA-_GmqhgXW6c6tQzTqbLg,4
5704,XA2R7jG700qq6pD6mSZ9bA,2
12315,XA6qjgXU2cunuN-fpxRPqA,0
4001,XADRTjAe4x1Kfbbt48oajg,0
5330,XAdHH_-fVhp7VsGTs_rqPw,4
21952,XAtHOr2_9_dLBP82feDOBw,0
17424,XAthO0oy1hQUflRTSLUOGw,5
817,XAuz6aCoo3zC3AqNrhWv1Q,0
17533,XB600buU9JYdejGBFsSk1Q,2
11775,XB6q5Pu0LuXwUO7JCYLICQ,0
15815,XB6ty4J3sXCwDYYHu2rwUw,1
13872,XBU4NNTxXxNWwoFGCGi8eg,4
22369,XBaRj3ylT1EmIe8MFELNbQ,0
18816,XBfFslGP--QEZQ_xnL_jUA,0
13979,XBm92HTImpkBUaKnZwWmlQ,3
45,XC7F87UsL4WYEAb4bFsySg,0
22218,XCBF6Evx1Ovrk9YbTftzHQ,0
14210,XCCZsnt-dBalhksfbm-eNQ,0
5980,XCGRl0FKT_6PW4mJHAtuWA,2
19149,XCWc-gMyDSl2mmUsBGjYjw,0
2623,XCovK1mNNYH3dXhV_LcXrg,0
6829,XCu7IoyIJcIpr1-KLaWO6Q,5
63,XCyX0tFg0HKi_xILMDO1vg,0
14289,XCzLLbKL-Jp965596OEZSw,0
14896,XD28NSfNm0uIrMpVXO3uAg,0
4466,XDTt-7dk0KOAX3HIKQbh3g,2
5996,XDzDcsgWQPyLqXf_TEC6lQ,4
19670,XECwUxsjf1joEnTFRT1thA,2
3246,XEIHxSuysu58Gq10WaTGnQ,0
18811,XEJoGBYPVQck5BWtB_5vTw,0
12109,XEhzcap45VDDZ-ykQNTvXw,2
5775,XErbyb2veNPeeTYN3ja24g,0
3336,XF1-QBypAuYW6RXukDWvmg,4
1134,XF6ge92hPa0qzPnQUMcPeA,0
12972,XFK7ZV1kT7t6Wv98mGzL2Q,0
2928,XFOMXBOCSEEykRoa9fYixg,4
7884,XF_CYs8CpWDcO0X0ORE8RQ,0
19685,XFmEL8MoFtBljamCHnbkLw,0
17956,XFwu_yGPqPWZjwqg--fN1Q,2
973,XGF76cvjeVqm1hsKBe8C8Q,0
19235,XH2y4duYEvKsDqIq8-WDlw,2
17280,XHGSGRqDKIq8463T22e2IQ,3
4150,XHL2f1tZPgqw2Bql52p7pQ,2
2817,XHdoije1dok1qBtLnK0FFg,4
17652,XHzBhx3EBx24_tGVZNlepA,1
383,XIS4zW5de8OMFCfA-x9oQw,3
10165,XIS81uwY2RHE_jsZ0RCidg,2
1397,XIxEXPLiSYptFUPJ1oKMig,0
18606,XJBMFBJiWb2Tf8ePvrYhgw,3
1295,XJEdxvFpMhBrloRLy5eCqw,0
20551,XJkXi5VFHfKu-KHLucvSWA,0
9503,XK8A7Zv9LS-CPjZMsZ1fqw,0
13947,XKGeaipHhUqbzztRzpOvbA,0
9855,XKkd3FvTvdSfM_HS_F7p1Q,5
16516,XLa9fjsHRqIGvJUBoPWvkg,0
6485,XLb1nB6qtuNSOyaMR0W0ug,0
16143,XLty23zpw4NntJ8ArZtxOA,5
198,XM5e9p5asiodKLvK6M_MRw,5
5838,XMByVGa0tHeri424gkte8A,1
19232,XMIxTNL7zP2vmBz80KvsAA,2
17327,XMOrJCHJotZL0Ho_pHCXNA,0
10952,XMe5OfleuUgGCdWIKORiyA,2
7737,XMu6TKHg4nx_WEWdjR0avA,2
10869,XNA-7HZu2_Hf5SSVlrhldg,0
19529,XNPBKB1uSBS9FmrQMjbmcw,4
448,XNPn1KRStDXxy7vc77Bp3w,2
8072,XNXycF9jEA11gkih6PprTg,0
17632,XNoDY1bgZtSru-KLkDJvsw,0
1198,XNrAtQFU4vl9NA8GTlNonA,2
12572,XNvCP163r9DehiJZrYglTQ,0
14936,XOABvEVJr8Hvwmm91y4amA,2
5322,XOBPdBAcsFmlogRZA1g8Zg,2
919,XOLciyZU1omSrZzjkRdsVA,0
11854,XOQFDNxo-OxoZdJRQLqNlQ,0
17998,XObxfrGChAs5sBpHai4GgQ,0
8710,XOghL7S8AHiPQkAVHEwm0g,0
9825,XOo0oa5sXCZGjKXapIN95w,2
7919,XOtPQh17swJ1QdgAJhNmUQ,2
8876,XP1cR1ZBjHEDOQ0qDlyTQw,0
9153,XPJ69xEaoOYXjeBWMotc6w,0
9396,XPMbL-ihGjlPiaXVRuRpDg,5
14761,XPf6Nd2hYW3LTgotRNPIfw,0
910,XPi1con0ZiIxmhFBMjuHqQ,2
9650,XPmfaXhAc903IbZEty1EwA,1
3627,XPyL9dCrctfsRn0eD7fuZA,2
5756,XQG3xWH4xYUap0_tn2AVYw,4
15236,XQI38G3UygQ8BGmudgY73g,0
4354,XQZ33mz53mrw0y8tbW_3qA,2
5369,XQ_VZboRIOYmy_FL7IPHvw,2
13546,XQiSErbIjVcAAsbpwXRc_g,0
14504,XQjELu6VrR26-NphZVKY5w,2
4650,XQwKNaNQTsCLf79SJzCLeg,2
18956,XRBXVMEu_4iulo0aKhen6w,4
19288,XRMm6KREtVhbUxVrICtBeA,0
10782,XRayvPNBGq8CrN4rZXt4Vg,4
20526,XRfYppWfcwxMPhLFBJxNhg,0
10082,XRjTlctNEi4ehsfZiFOnuA,0
6750,XRq1pxoeTIUhTPVUNgDErQ,2
4399,XS49JP7UFLz7LyMtu_nVxQ,0
614,XS57_BobRQL--iniG3c0JA,0
14870,XS5aCmaiV4nmNDsOm9e55g,0
7403,XSKk06AGzRZXid8i9SeuEw,0
9264,XSMEBuuozPtez9ATkTTIvQ,2
1336,XSfZSHdhyCLgVbomTnmadw,2
1826,XT1LK7FcvXO9mvNINa-S4w,2
10030,XTW2aLXFr9_Wg73CbVrenw,0
19577,XTW6hAEotkxcP_oxBSrctA,2
12216,XTZ2Pp9Kavc-HmOXO2lBzw,1
10485,XTmmkIj9scbMj17CWUMs7w,4
1252,XTtV51-47xKyc120CgGoUQ,0
2786,XTww0EoJSHdsG3sM_DQtgA,4
17204,XUNrJQSCHTktyCuOxJqBZA,4
3134,XUgy1y8ieqTLA5rfsQ--oQ,0
13359,XVVLez2fqnZJwjB07NzGWQ,1
9419,XVg3tv16t3Gt-tDAv4NzkA,0
12959,XVjqbrKfQbWBIBICgfJJoA,0
22309,XVmp1LmrXKB8cXomLKbu9w,2
3255,XW-V_3hM7BMnW6jh-5tlmA,1
12307,XW1FGUJJF7oWSTabIllBug,2
2540,XWFjKtRGZ9khRGtGg2ZvaA,0
13674,XWMIShsQR8XIzF9KHCdfOg,0
8677,XWP8-pMptsoEwXWfFtrBYQ,0
16185,XW_hQtYBwqZpsWGf6_ibsg,0
12437,XWdLkNmeAjTtEsnq-89cZA,0
6244,XWgTj_GpdigOhpEw0e6DOQ,2
11726,XWlYf90sdmKx0akIeWCjng,2
11379,XWvOJFOk7hEc2HRA_Tb7Hg,4
12903,XX10vXisZy8o8egiVGY8nQ,2
2070,XX8p5rWG4tNh9HttKpFJNw,0
9590,XX9-JJZzKv8ITbEYUD-r_A,0
7427,XXYRhCEw5pQQx0-NQS-WEQ,0
9088,XXqqSbiRKHb7V64SeDjs8A,0
2342,XXscIklqB_NH7y0Ed_OW_w,0
10181,XYal0iFYJvwXfOB_AZjqwA,2
477,XYcNzlhuCN7heI-tG_0lyA,0
14759,XYd7vyMs5toRn2UkBiSRkw,1
14635,XYrGAnF1ZfES96fNUArxvQ,0
639,XYwG9c8GdobP63c1hPNTGQ,0
3625,XYxnlrQm59LblsAp3J-gmA,2
10995,XYyzACVC_VTfaK0fepF2-g,0
5587,XZ02U-rJ6eYy0W6-5jzPhw,0
14133,XZ8v55j2Z5W3pDwfleiyog,2
13027,XZb-K_pP8Roz8WIG2hPFEg,2
2424,XZkLjHALlN0j7mFy2tgpQw,2
2015,XZmrg16XcgRrVVs63emMyA,0
12305,XZoSZkadXn5R2mmcpVm5vw,2
4680,XZw22OxCdoiu_csa2GSQog,0
15349,XZzLO4OGjzHfldrLHgJWow,2
20201,X_3LkHuSCswdooXsFZFICQ,2
12084,X_74RFYORwRbcyRQh37fIA,0
19623,X_YvQIJYO3jhv21Qconb3Q,0
12558,X_xKUIiQB6YiLmxDeNe8UA,4
11310,X_z_vFObtFch8mH0jHdc5w,0
20073,Xa-mh9fjX3b-2uo4SwrXCQ,2
20931,Xa4YAhSdEie3Qp6AK8QN7g,2
18869,XaAs1qZRtMg0gtmBB67vgA,0
19405,XaDiEtkbW_nYiOTM7nm0cg,0
10683,XaUOYkyB6wKLpTXIIeXwGw,2
4863,Xa_VS5vCQKYfQH4IScEmTA,5
14828,Xb8bZzvLGf7tWO1ZQe98uA,0
250,XbG9fp-wRBGsvqAT7Wpz1A,4
3809,XbRsqJqT_0dhqKFxgOEiOA,0
9625,XcnrzZzFDpwMekeXaujRgw,0
15853,Xcx7By6fgOUHmP2xTYbX-A,2
17609,XdQouH0hq215SWdGb1OeNQ,2
20574,XdZsnotmzc-DbfquGiMZLg,0
1227,XdptI0bojPrwfJzZ4MKcVw,2
16925,XdwdrQwAFiTJ-RlBOEHHKQ,4
11601,XeGrUKZ6ApcRyz3fYJ4Uqw,0
7870,XeL5XRdxQjPZMYPB5d3RLg,2
15613,XeTjubpXdpmPjqPhSPImzg,0
14940,Xf2Gua8JYYqnwdkQp4gquw,2
16205,Xf5HtQjftfi07NT6T6euBg,0
14714,Xf5M_RuxWIFuIbiK4Vwcuw,3
20977,XfBMV1OO3U9nwjgu0W3Tqg,4
2483,XfJWqmRNRb8nWBMiLCKdiw,4
11692,XfcNNG5UsAWlnp5URCF1ww,2
50,Xfg6HIaqB5CzR8v5_0XpRg,5
7395,XflMsFPH6UPBC01mH4O7Wg,0
3760,XfoGeaY8bZs6nAfCVP7lUA,2
16221,XfobYahzsMAkSJ6QJYSp-A,0
16966,XfzfM_G9PWmUAEcHQyvPDg,0
4137,XgAbmylttCQoazEZbtit6Q,2
13243,Xg_UwmMN1THlm3YL8BnQeA,4
4871,Xgci9luLWiOvrHzop_kRsg,0
7704,Xgl1ZQZNmBZ21BaSBSsRsw,5
339,Xgo_fterKXgspwRHz7YoRQ,2
2904,Xh53cjxLDuampmzrfIP2Jg,3
10150,XhY00_0nPFb8Sv2gQl1b-g,1
18971,XhbBLCmEgRA6ZNpWQGLfCQ,0
6529,Xi90toq8yc4DhogzQVsGtw,2
4314,XiJNd1Pcs0D2WvYf1kERmg,3
20534,XiaBbfwikDnZMGGFctq7BA,5
16922,XirN2Yu9q5efSZeBPs3y1Q,0
15898,XjC5H-uKRrsctioXxuCMQQ,2
12057,XjCbodjyJnAOBM-xj6usqA,2
13776,XjUMzR_jqC4hFH0NFNGiew,2
18003,XjcpWg2lKWvT1HN4V-Gqng,0
20900,Xjfn0Fqa6TAwzcm-lnMsEw,3
1260,XjkVSxFBHpvEcI93-RdVUQ,4
17900,XjmyY5Gx55FiXYAxbj84gQ,2
3915,XjpIeEqA24GQrqOtBMwqJg,3
4409,Xk1jQiceahY9jR7NqQD82A,4
5939,Xk8UNXyDUbl1EREhJAxOIQ,1
3646,XkE_2iZcpst3LtCRF_zP_Q,2
7927,XkWLxb6Qn6s_fiBewreVZA,0
1878,Xkk65DMlha-nRORgUGM6Lg,0
21030,XkximeJHFJqHQgr8Dn5_9Q,0
11463,XlJqlmtlB8VKC3DmIpsK7Q,0
10902,XlKyGY0s79d0GQpW2fAT2w,5
7164,XlXCoLr6yxTwKSHnmMK0rg,0
18093,Xljf3SjuX0Sgbh7nTpfy4A,0
3933,XlwSl4yY1nE6zhwxybiFoQ,1
1413,XmPXNTjNhOcZWMYMqIoasw,4
18528,XmcJuedxXv8Lh1MufHgOnA,2
3417,XmvINqxEBwZmSuw6RTcWsA,2
13957,Xmw_sQoHpPYAtB-chfIOLA,0
5636,XmxikviThDW_AS28K_ZovQ,2
5067,XmyYncUMxbdfdO30fruOEw,0
15891,XnEcTslaKVJrdHEMUlLtyw,2
3647,XnH04-SKb2iNhg9X4Wom2g,1
540,XnXgYi6SvFPCPY4b6v8jaQ,0
12209,Xnfb6nhQSrtM3-dbBH-OHg,4
12622,XnnL5V9MQhz_biTF0wn0Zw,2
8425,Xo32QOjbuNBBdOSavL_scQ,4
3171,XoDYh7_oMRcvSPtWMHjkOA,0
3892,XoGkda1LDEyIyH4qfkMmeQ,0
6266,XoZ_NZrRrIcpXgFciJysug,2
15335,Xoj6M2aADMrNmsWmyrAYmw,0
199,XovcJKKqZJ2js8LpO9An-g,2
12045,XoyxQ6HD5IqJVMsSI8H6TA,0
19082,Xp7xnBFeUznBYVjU2aXOyA,0
12058,XpXFV6mxslSh52H9O8W1qQ,0
6834,XpYKeeBlkTfo3VSvQuHzMw,0
14553,XprpoCmyjmRMuitIq0WgBA,3
1052,XqNgfxyXP3kz8t3iG8ehZA,2
11895,Xqf_H6Y8s0kELjRKmjd5yw,0
14143,XqlOIjYkVCdlJyTKz-sp6g,1
11492,XqtWbuVX3RHCizKmIEYDow,5
21135,XqvHqPLxpAYv_c0-2jwvMw,3
5001,Xr1vYuojUaYdK288RbwJ-g,3
6703,XrNGhM27AGCaHYg1qzu2_w,2
21188,XrPB1j9LKRPSwg7TYaZzcA,2
8373,XrbpGUsHLebUfTk0hz3GuQ,0
19194,Xrg6AMEVmWNm8tVv6HOuGg,0
11999,XrlbzpVK-VIDMUliWCPxCA,2
17711,Xro7LIUJePfdUptKjrMSJg,2
20448,Xrs4eOg9HhY0hT_HQGqtdw,4
4939,XrtBgCQ8GcS3KQgA8CYGzg,0
14446,XsAYXZ1CyeD-Cotp8cFieA,0
2535,XsQGcqRIAYWyUBmmKF7e5w,3
2275,XsS-Azjn4AfjY2KLNi-gVw,5
8038,Xsq7sWnbww9oT0a1O9oRUQ,5
15441,Xss9mXuHe3Zhe2aOQRPWiw,1
16793,Xt74WNiC4whyFSfvYiJrGA,0
13472,XtAEd7eRHEFxfE85DzYnJQ,2
10479,XtAwzUdaeYgAB4pIqsrcDg,0
9465,XtR5yJgWnAlRaqG3ubh13w,2
15998,Xtr2DGIk366ivZt8LoYftw,2
8043,Xu4V3fk8YeBLgMk6JJCQdw,2
201,XuM45Xiiu1Akl6Ijr_cAjA,0
22150,XuZMOawum8ik2zwhL1eECQ,2
22128,XubVWNO9MwYq48bTT42atA,2
21176,XuqE2VNDX0RLSGxYeHIBPw,0
15606,Xuw36JYVj7lBQBlKL6Bi4g,2
4802,Xuyfcldi878hjqQPAOtlCA,2
7179,Xuyhiot1YNPmb6iFbdbbng,2
20203,XvA59Bf5hQYegm8XOoOHHw,0
5792,XvPtMrW-N6wUBnYR8HC5sQ,1
18146,XvcH-Xc5StKiVJ3VPcS0Qg,0
1498,XveEEfFcL0b2b18yzWDneg,0
5,Xw8tuI30T-xihpzwBV-zJg,2
18537,XwTmOa_KH9QkexR8fSocew,1
14415,XwY08UDMyBoNhVoFLGbcxg,2
3493,XwueiuZJYI_Z3IA2LgkODw,0
9154,Xxj7YpKT4XdGpW77an3KJQ,2
4350,XxoRKZVM1LGnvDoyZRzgKA,2
18843,Xy2idp_hheHam8y0aF6vdA,0
5185,Xy3eA7-zS8asiyv7DGZ1yA,0
6115,XyLGvqVmMKWORdxhTImxPA,5
8533,XyQVgDkzdiKpxgRbhqQ_fg,4
19730,XyYo7ez9nWevun74mJsNKg,2
8,XymxusqpIsZFmN_QNQW_fw,0
15063,XyvfWkwGK72JhmTVrRId-g,1
13623,Xz2UaHvP8nkqp79gHbWOAw,0
