,business,cluster
21013,RyiHtSX2DPJOlJl0LhcAzw,2
14499,RyiKbf0Ks6nYJqotipoaWQ,1
10954,Rz9nIU11bWRmPtKiKHdCSA,4
998,RzGtNHo1VOYxoWD2JZR39A,5
12712,RzOY2lbEJ3NByGrEdvUsMA,0
17554,RzQcbV1vuWXLPU-cdZEAHA,5
14719,S--d05YzGPZ4Prqj7Pn16w,2
18419,S-1CSFXryryuicTl7Dzq3Q,1
13795,S-9wrZWvyWkvS8556SYLrw,4
19952,S-BeMihccF-Kq5C53kk6rg,0
15840,S-IG-t_ZgZjYpjk2teKQeQ,4
16784,S-UWZyPHIuCYStsETyqRNg,3
2930,S0Eev1xIoEV68vCiucyfmg,5
2673,S0j4zscxXfkSVTQifdvydA,5
2528,S0wZSYrTg7ywWnYoA7X8Hg,5
13672,S1EmCzsVUf7yvr2vo3DPIA,2
6132,S1Hl6BLDUJ2dMhVtjAkO-Q,3
11844,S1WynN0XIhc8GK8W_YNtPw,1
13784,S1eHdAnXAF-oWBBPYtMKrw,1
8300,S24UfvzPbeuAbsmlDgRT4w,0
10850,S331IiDQ9-yDix7RMZmceA,2
7394,S35hc882DzuSrSQg34AxlA,1
7510,S38WoT1Qg81I-BgIswObKg,0
21525,S3blMuJ0kpXHcs5CzXjuLw,0
16217,S3u7LjMO2g4If8aMHJwokg,1
7662,S45DfthXh-YzfBMdiXwLSw,4
8974,S4BAvPq2e7VNtyr8Yg-y-w,3
5477,S4ERUv8-mFML6OdDAovlrw,5
1313,S4JvHIlvZi0z878kOInkvA,3
20839,S4Shh0ehmClJnKUeYBtQdg,3
498,S4YbK5UZjQIrblySrt-6Qg,1
17827,S4eXOTBqNjdkMr5FgQDj1w,0
18308,S4eb8wgKOI-98H526wZ-qg,5
20034,S4hBNLNcReKI2BJPTbrfaA,0
13807,S4nydI15bCa9ETuaEX10FA,0
13276,S4qEl2Ta_Jo43FQp1S8XAg,0
9484,S4yA76fg6Ky0q8Zx0LFI1g,5
332,S562UZ8p_51kh2Qrekv5rQ,5
2658,S5WTCiDJ_-pOW-eZdL9l8Q,1
6774,S5kNumwk016Mh_85gzqp3A,3
19788,S5pVU9-AdPgNXmU-Wblj6g,3
13515,S5x3MVb_cI4Y3rFVvA6ygg,3
20772,S6YNhOPb1cIaNbScMn1CZw,2
21023,S6jm4l7cvOnmEwsLXcL6Mg,1
15180,S6qThz6hSsamTpQvfw1IIg,2
1088,S72ahVmIDe-6TyUpE7vAbQ,5
1003,S7H15yFkGSqKqThR1796nA,5
21939,S7HkN28qoPP9zflls1tolA,0
14636,S7K8VWN6vpGK_DttmvsFsA,3
11409,S7OLKo2LVVI4tvIh_uiXcg,3
11328,S7QoIrYAvsLPVE23paZ7LQ,3
5362,S7TJeHVnHGT7SLueI-T9Ww,1
15506,S89o2GKdRLwJe1c5D6NPjg,0
16197,S8BZMomYs3pJTdmLV4-vnA,0
3011,S8QeVRsUWlpd7bfOiPSjbQ,3
11774,S8eCtMNyEjQ4duA5sqhKyg,2
9831,S8r3s_lQW5OJNEKPQ2he9g,0
15816,S8vivuqdKw7gRUqaDpZVFA,3
20262,S9K4i93tUPa4roIr1pedlA,5
9070,S9XOaVruHmhPQuB9BUjvmg,5
11564,S9ayNV1uR39SxxfANk0d6A,1
15381,S9bWc9EBvz1AX0dI7MZHyQ,4
17548,S9kjwIl6RgAzONugvzQqaA,1
18858,S9mycknWGnY2E5hSWnqVeQ,1
20713,SA1PCjoASj60IKSKiE6Hhg,0
12711,SA4G4dNToIuwUgPXY2T-iA,1
17760,SAR0lWKGgPPok2USSYQZHw,4
21422,SAmGE4mWXNI92Y1BkApQMw,4
489,SAo0amnP2FMzLh7eIKhstw,5
14201,SBMb_mIe8r21aWZWk8VqlA,4
8631,SBWns4AS4hMaBI6zJWczkw,0
7758,SBX_LWHSPPBljfnC0CxITQ,1
22336,SBaN8i4EqwGc1funceJm2g,0
9712,SBeMu4cNQGF67OC-IOCtcg,1
10387,SBqo6U80n_mXbOnQ2YlFLA,1
9328,SBsYfRQW55CjgbEFzi2ERg,1
21741,SCFDk7d9VfHzrMx3TiC0nw,3
3245,SClOaCN_-8izFmrl-7qFTg,1
25,SCwzUgW_RUdahXNObknkTg,5
12979,SDCFmFz5xEVhJ29svkc7Nw,4
12176,SDd6mKJcJk5fYuV26uJHpA,0
11163,SDp__mgazuBnzlETwqe27Q,0
7623,SDrseX8ZB_Meng2XR3KUJw,5
12690,SEF8Dc3FR51D1iDtJcnf0g,0
6067,SEFv4bAkTHaZl4asl2Blig,0
9675,SEWYMKMEppAaYffU63QzMg,3
1092,SF2C_6j1UZpNI4oa_uMUcg,1
14581,SF4S2zXtG4SFhTIAwACejw,0
513,SFievF-QFiCZu84jCE2vUA,5
7175,SFoGyxiKkdllB1lzYZtqrw,5
4822,SG9R7EqY_MJ0-tMyfVX9Dg,2
21487,SGHg9_lABdMswh2Xu3yZrQ,2
8903,SGIGJo2zEqc0vMzpJ2jAoQ,0
7253,SGJMavbdxy4yuiYl_w1waA,5
6042,SGSTOaZBKOPx-zs1ezYcwQ,0
11166,SGqJzZUCYKFenSa8OdqVBA,4
18887,SH3lKUMQ3VfKmobFEH5MoA,1
10916,SH3vSXroFW1RmcD6YYt2Rg,0
18691,SH5fAfFp6I23Hj-4pV7_fw,5
12166,SHBgcFkRY6aqKJAgf1rOLg,3
7693,SHJsO7Hcj4lp3zxepxg4VQ,3
5634,SHo_7xFC4gVWFKBxKkg2aw,1
19539,SHtDf5W6bdWuAQkLRMBvsw,3
4296,SHxkqhRbx6YMIVcaS16p4Q,0
15484,SI1TavSuExrWfiR3qGduQA,5
14534,SIGcX3ekCHMC5xjq98TX5Q,5
9108,SIIzjxEP8-SMxVQPp8qPBQ,5
9968,SILfwAeM9nSqGx1vD5GdpA,5
5445,SIRWbEgiu4HdfEsKZW-V0g,4
14971,SIgZcXo3vE2cbNWzv7h9Lw,0
5894,SIiPULn2mWj_m13cNDIEew,0
16413,SIjEHnwlqLCpCvTiF5AxRA,3
7635,SIkx4DCFHDTDrTNV2lAxhA,3
7698,SIr60691lPJ5dw76R2H7gQ,1
11568,SIt8Tbd1D13ewCfsvFwsMw,3
8890,SIu9XRDHks42cn9p0SGUsQ,2
21046,SIvz1mERba9Qf0p2qJ7mSQ,3
6808,SJJjhZSaX0O81gqUmKMWOg,3
17845,SKHrI_J_39UNRw2p5HPZ7A,3
1271,SKRGFfy82Uju2itJoz0WRg,1
14203,SKbNCLQvAiaebfA_qF-mCg,3
13286,SKqS7eTvFjYUvSL9Dy3zoQ,1
13000,SKwrUmZFxNIG51fJD8wTQw,0
8373,SKxq-GCu2o4tbzZD2NIsdA,0
5691,SL5WKxUSYkEz7bteI0nWhw,0
19173,SLZWtOFlIobJF6gLBVYzsA,0
14126,SLglwdYlIDZKKfRZUH6a_w,4
15527,SLsFe6dU-xdgdcKcCB-Phw,0
19926,SLyjDF_vz5Apt1_GD-TgaQ,0
21758,SM3ZjuZ3ZGNPwEtDlrltpQ,0
7777,SMBgN4BDR_LF_9QohKn6Yw,1
15748,SMKym99MTGvZmuxK8GCNlQ,3
14010,SMRzg0De5QV6Lk1myq3zrQ,5
14752,SMTTD4mb_ajoHMWqw2RJgA,3
566,SMTfeJBYrXO3mEphR5o0Eg,1
8733,SMbLtImxyW72CHDjGlhodg,0
8141,SMd_XcLLOTn1plV30sUY5w,0
14886,SMm_gRGrbOoQQpbT1nDI9Q,3
7464,SN8DXZ_EEZbji_xyP3UjpQ,5
22366,SNAyIuryUh1q0GOOJTFBiw,1
9924,SNJKnORzKaLwtrqUI7dbaA,5
16938,SNrJ_jOk54WooT-D8wP1eQ,0
11773,SNx_Q6iGB_kS_fo_Ng6IVg,4
5370,SO4xYXJkgNqrf8BxGy_UjA,4
10196,SOImnN_1MtjzZ7AG13PKmw,2
9549,SOK8XxEqK_3veZEUIa3ltg,3
17897,SOmhxouO0f5vT7zqYut21w,1
4198,SOy40MNC5PgVhwEs8rl-Vg,3
1561,SPEPQqQd0QyzL4k-Yd2-eA,3
16194,SPKMolZNaD_Ypt6G3Yp9Wg,0
9263,SPPtcizvbHKwMPaszXezEw,0
17217,SPXMm439uND2HRLDXanFrw,4
6361,SQ73kUKXXE9rTkTdRAZQhg,0
13650,SQBOWHkO1hwE3tyZxP07JA,0
20513,SQBsaAymnF02zcF2KGckhQ,0
16004,SQLDRj7Yz9OQo-WTseBH4g,0
13822,SQXLFu-htDo4GC0BZUxO8g,0
1762,SQaf02OhOJO-7tlzj5a6QQ,1
12004,SQpn6Y2ThR5nDo2y-08_TA,0
16589,SQuzArNNBlWF2fXcTvsmiQ,2
15967,SQzekHBnhF6lxN8RhIvmBQ,5
12358,SRPrBa3PdPWHxHeCC_dnhQ,3
9032,SRwJ6tNJ6r7hQ3uQ7hIBpQ,5
12570,SS9pRu89Vtdo6rn9P3V_FQ,3
3200,SSIAdM2_2KJckSAtCjPhtg,3
16021,SSiyfW_egSRNsmcXGBUScQ,0
18822,SSjrqeS2MUa7HXcf3Y50FA,0
3301,SSog9aaoB_jf07SUR3d0gg,4
22386,SSyZJEi5iiHsOIJjWhpolQ,0
2668,ST0g9dnL4C_ew0XLdBYNXg,3
11421,ST2sYNvjYBoCVJ94TIhr9w,3
6968,ST4FzwQJ-14w1UuyIQE7LA,5
18620,ST9lGSzKwLU4o0pv6qs6tw,5
7947,STLssHmoegU4teJQuGgpPA,4
7403,STNf87wH--aqR1bnP8bymQ,3
3951,STX5f8k9qIBKcfEi-Q8ykw,0
3971,STqXkvJvdk33TZtxjBWhtg,4
11694,SU4v56PsigkNzBW9SMESnw,3
18255,SUEDtJxKO_IvyHgtet7skA,3
3855,SUJ3n2282RgCYYLRCKYKpQ,4
862,SULITuA7rJEhGDeQ5v-0xA,1
10649,SUPRk2vF7CHUfPvm4OyYNw,0
4525,SUu4QjVUIWEfZmVob5L3JQ,1
464,SVKNNaX5wCZvc8P4X8obfg,3
4768,SVhakVk93aGZDHKh4XqLAw,5
19955,SVzLQK9b3j0BLPAH2T_VBA,3
6588,SW2v089xn3xrCFbMFKXasw,5
18446,SW6ECNwTIk8wzsMxGNFdcw,5
14859,SWHYl4hxhDMcyxKEiR7JSg,0
10915,SWNrkRSDl5NeHj35YLvJvg,0
16273,SWOR5dWWLpmqUUDUzycc_Q,5
1927,SWT_jtNWnk41OTyzjUFomw,0
20432,SWdiMa_8Oq9FIAKB1sJ0hw,5
19008,SWlLcGd0JAK8TziqPoFGvw,0
5185,SX5RB8lq-nQzYre7VYfCUg,5
711,SXdWJj_22a1nrxVqi2WDnQ,4
4552,SXe2EkxGmpnYC4HFIGKKeQ,5
10215,SXlLJiEP0Ip1OZe2wsZ48g,0
18704,SXuxgQXvOnsdNP3VB2R1og,0
5219,SXyK00t14mTea_oGoSOG-Q,4
5234,SY85rpvdiTVs_Rh17GrfSw,2
13278,SYN_2jHE4qumGZW6idCAtw,5
6706,SYfE-YgxaNp1Xg462NMjEw,0
11194,SYkq4EsiADz3NOpOSLhdsQ,0
1326,SYn52ibVkQyg8pxjcUiZPg,0
18857,SZ0c7kkfMWlN1z7lNBoeKw,3
872,SZ5ttOLSA-RuhYaacxJe9Q,1
9165,SZDE1mGJpwhY5GNQaDJeYQ,0
20450,SZJ7E26RnwI4bbCj48riow,5
4487,SZTH9TDnPA4c5zQoEaP8EA,0
15792,SZYZYuOr3MHZTelND7SjJg,3
9997,SZjhYxy6qHWtNY6V_0K13g,5
11772,SZwZ9-QPpbf2YyOeR8ZF3w,4
11988,S_5l5AFi-pUMCCQcr8r-gw,1
17892,S_BP44xwJQVrxp8iTuVKmg,4
22041,S_E0VbYuGknfu_5-CX6G3w,4
14453,S_GK1PaZ8TsgG22l7LWPzw,0
12808,S_YU4F3yclCWsY2qt1ElDw,0
17430,Sa4PG_941qq2QzmYdYIPdA,0
14624,SaI8Mzvh2aMtTMv9F7GbOg,1
3103,SaIQ2Aofc27iAtdqx0QAbA,1
8299,SaZViUjwXmoOVJR06-edbA,0
6902,SackcyqVVM66ylVj1g_kkA,1
16836,Sb6jTtGg1jqTkQHZlrMbzw,5
21035,Sbc6wYkHmWhhpCOPQJJ_2A,0
17555,SbhUyg5kULpc0iE2ZIU_TQ,1
21665,ScAgcbe0_2Qw8cAkBvot5w,1
8910,ScBbhj2g3xJeivVjTw2t0w,5
12866,ScQ84TEZ4e81CtGNHLZtRw,0
8314,ScY5Jq0MTJQjN0HjGvIYQQ,1
18471,ScbVO-MzrJ-DJzsVIueCtQ,5
2381,ScfLlcD5htQ0eX_edMmXdA,5
12452,SctU_OLUIxiwB7oa2Mae6g,4
10676,ScwronRAzhizx9olapxkvQ,0
3322,Sd2j6Az-xNM3U9P2GpQk6A,1
19242,SdZrBzxHyjrS9pelYzt5nw,3
3635,SeEFGvQLiTyZ867b7_aYgw,3
15679,SeOI4-skqLX_18AKUpDyNA,3
9602,SeUiQgGIY1TAj_TKx8uW7g,3
16144,SeWjZOjAtcYVgZ2zkFRLFA,1
15703,See8J-4icABTer7Ls5qMCQ,3
14697,Seg16hCnPYkdiZm5GhfkcA,0
17230,Sf3dLR5jpVvl9gSwZrMJKg,3
15665,SfG7_viiGObmFwc8RG1Y5w,3
3852,SfIu0fPIvkxajYyGS7tKtg,1
1113,Sfe4AwJHB_Ct4-lK2ocVtA,4
18388,Sg1VSts7PAapE3NXAbmaFA,1
6586,SgKRs_ywhqGjQ3t2iOmEPA,3
3137,SgLq46xletanvxd7FrIROw,0
10228,SgN_bgZ2_RCQnU2p0f1u7Q,5
15308,SgRQryVro8GhKS0Aqj9Wvw,0
11946,SgS9XALrjhDcs_ObXrqHMA,3
16944,SgVnWN_dpU_ov4XJ4RH07g,0
12615,SgrGHsYgDSsV3PPJ3lMpug,3
13963,SgzW59-6IAAFHvsvvfOQZw,1
16380,Sh6bTDroh6_gI457lczI5A,0
9600,ShF8g6vQ0i0DL2JPuoIgbw,3
1131,ShW-ISn1nwMcpII3WYfTZA,4
19274,ShWXRhLHxICbbCcoen-uVg,3
3492,ShvThHPocxn4rW2oWLmi2A,0
18196,ShyA_yAfTtj8_WD5kZFo3g,3
20745,SiuK5k2S2-lsAoUfsOOLvg,5
18647,Siz4rRRsHE5h6gU6ilJ7uw,1
13680,Sj0PidtlOpaOoMjVgv91FQ,3
9655,Sj1ZnzUPBax6d4dN02qOYQ,0
18286,SjHfRZJ77EvMRpZlH4Kq6Q,0
12959,Sjr56hfuA4NC_iE3wk-xag,1
4691,SjrwQYWdDpgcSjIMKQwZYw,4
15975,SkHCI7Dkd4WYBes90tu3pw,3
2331,SkMLJtM6wuA2JoPuzYZUVA,5
18194,SkVtyYaW2Y5HYQ95GHQeXw,1
8840,Sky93hbkhxF_t-m7sJa_lg,3
10026,Skza3x-jw0EzafW7GWZ2Uw,3
13244,Sl7MhEA0coNuJpSqH8Rm9Q,0
3652,SlOkGkJR1Q0IbuJ5LKoVQg,4
13464,SlP4jzxtH0zEoa_AA2OK-w,1
5714,SlQvqHLvv8oEnyInJqZfnA,5
21951,SlVbPk3-OnpuvvYLwdt7fA,5
7656,SlnhZjnZFhpiFDHNDgGBYA,3
15118,Sm8i_YJbGWQ9t3quEIN_vA,1
20277,SmNKuXHrcrojfKp8tS5DRw,0
3006,SmPL0pP9sn1MLbRarEmh2A,4
21345,SmSMzdsRvthb8hGg7hSmhQ,4
16919,SmWJYEP9FwBFqPvBWmSGZQ,1
14098,SmYBMYODPjHitmFYgUiTKw,2
11843,Smn-qPRbnanM_I8gspb_Sw,3
18677,Sn7SOfAYFRG5XEtJ_GV3-g,1
301,SnET6UQ6uDiKEdP15L4Zbw,5
19369,SnQWDsLEPRucz6uDnN-Uvw,0
14357,SnVzotlzE9vdYMg0xnod-A,3
2480,SnfcwDrb5YyWqFhQ2i9SGw,5
10292,SnjRs9XzbUY0xVYt-kMyOg,3
18533,SnoqaVFfDizTipZ7U9Revw,5
5346,SntLpLVH9KQd0K2sJ-ppRA,0
4088,SnyaHCCr-Cf2JuSqplzDng,0
19853,SoF3c9VCkBdKYOrzEBkp4A,0
17238,SoaVbu3gJQM0dSjSF0ayWQ,3
16996,SofcVj3x3TPAiGgh5lpy7g,0
9473,Sow3yvMRzJIY5It46Zig_Q,1
6143,Sp4XRAl0IXOBALyg5_fhXg,0
16325,SpAlfvnkpx8SMR9ov_jNKA,5
12114,SpLn1c8aHn-ysxEGC8G9Mg,0
9521,SpemWCz9QfXZgUSrBlNCVw,4
16244,SptcxLthBoeYgB_ECJvE1g,2
270,SpuplTs8duDIlJX2l9jWAw,3
2735,Sq01dUdyBEllf1QMb04wDw,0
19451,Sq3JIJ3-AZNZt2zeLpIx7g,1
1653,SqnV5ZfiGjv7pVk9U38cbA,0
10245,SrMlAhTmjzptfPlj2-w8AA,5
20348,SrgBwLw9_zYAk09OSvebLA,1
18511,Srid2LsTl6GH65BV4j0eSA,1
14568,Srlosd60WaYyOdD2m0bWNg,1
5067,SrpEHRvCBPBp-2mt2gVfPg,2
216,Srpo0l0FpoAknvUjawdaDg,4
1089,SrrjYjjX9cZXzezDIeGCFA,3
296,Ss0eE3EYBBXX_U8_uJZxYA,1
19184,SsSq2EICNne4rZgD4h99Qg,2
14961,SsfGO13HA4VIxJWuo4UlXA,0
9480,SsfsNPTct1AV5-XxJZdwpg,3
21151,SshCTk72j_mmhLfe3IvNdw,5
17283,SsnimnGtdvpNA_uXA3r1EA,0
662,St2v3_PCWdL8otKKRJS1xA,5
16091,StC6I0fRK8d54IwHfN3bpg,5
1484,StIN_QiyXSC70X8zf_nTDA,3
3835,StKc6y0WHx1Z1cyH8CwbVA,5
1101,StWdvRkrCFaZqXfvgyAJAA,1
4638,StlVpb3k7afHFMGNhjbejw,3
1419,StwDx9D_07f9IHul83LjuA,1
5209,Su4xWAS3iEQ5WzzqkmLMQA,5
20571,SuG4cfUghka8xo1XW_ymeg,0
13287,SuK5p01Sr5sYF-snZsa5Dg,0
22222,Su_TBFW5kQGDM4Wzthu3Qw,0
11146,SubKHFDmTcHg31jlvM4lpA,0
1386,SukIwo6kF5gfW-ou3VxTaQ,5
21243,SuusSyEH5L9VxaHaMmPIjg,3
7591,Sv0CbvrXgnATs6mfd-QOKA,4
21747,SvTu5KD5eQACUrAuaN-8cg,5
8086,SvVczUVjM8G78ulQCgMW9w,4
15195,SvaclEYgzEvadqLzK08Z1A,0
21899,SvfKakTRU-wAO-RrTZGWPA,4
4971,SvuVNtq3SEzuAp6bdhLgqA,5
8643,SvzjBLcXlqED-Y-oRiU5TQ,0
11797,Sw0fQtUfT61IJ-FXT3cTfQ,1
2352,SwHvOyvkpNK3t6RnaFZfbQ,0
2695,SwKVkURX6TsFi0WDLezYDQ,3
9990,SwN4147fX9tTG4l5mzeNnQ,4
15909,SwOdKDaDlLKnXesgmXtiCQ,3
7831,SwPLJNzOIEgtcPop79dvUg,0
6562,SwmDzclz8P7u2fLO9xuX7A,0
8553,Swqe3zN9rzMvVejjLdJMHw,1
13319,Sx-K9NJ0aULHbsD3d9s7zQ,0
8812,Sx3ut59-Oe1BjhAuOmz5Yg,0
14817,Sx8gprArPPLviuPLXc_U0Q,1
7145,SxT2pgDV89OETyTHJstEGQ,3
1114,Sxbf9hbv58_cbbyv1BZpiw,5
7844,Sxj53-U0CJkXXh0eJ_smNA,3
1291,SxvQ-ke__mLLTh9e0LgTwA,4
21920,Sy3EgBgkXzXIO1zo83WiXg,3
16790,SyAWvGiBpmd5Y-WdKHYk0w,1
5777,SyHAUfFpsA5ONVo6XsgoEw,3
20035,SyIsGY9yDv3WE8t1moGSqg,0
3148,SyK8DAl8tS-WSWCCCzFV3w,0
13960,SyMslHQqegyVAMAlBQcXQA,0
6140,SycvktdlkHRq-6yAORjfGg,1
10606,Sz4-WYUxSKfVLC9rzBfgJg,0
16661,Sz6Jx29rjwRZXHaGjYReGg,4
13958,Sz73NubYjNG3AD5jXMj3SA,5
21118,Sz7QVo7UXqp0WncPr34srg,3
10417,SzA9ugqJtLilP1uR15JQ0g,5
2398,SzKWHsPxU_zQOFIMjYnDbA,3
13419,SzX-HVGUlD96f5d7pxIfVw,3
16238,SzXqHpc7QHxnldrJaULrkg,4
3521,Szj-N684o0SC1G0EPwU79g,3
9637,SzmjClKKcnhAxAFNFzg8jA,1
20440,SzwIWEnKpe0LUaKIQGbsUA,3
21997,SzwsCN5nd9W4UQ36pruFmQ,4
8992,Szz42LOHUZnuApxQh_CxhQ,5
6653,T--3VXiH_kM_4ou1wqg6PA,3
19729,T-0IFjjrXPlKXI9rs-igPw,3
165,T-VFDbG1WXJhGKAB9GYouA,1
19941,T00gNcAWevilzhTLV1IL6A,5
1341,T0RDT7uqidoJ4Q3fQfYiGg,1
4736,T0TRqGfJ8GLIDY5X0Mjh9Q,0
12382,T0goYuovY8aI0fr6RYG9iw,3
5478,T0ttMURbWVdzfcgpaQqdVw,3
2216,T1ajAOk4UpPpprZafTdOJw,2
17627,T1hm_ABsXfDi6FBT5-VzzA,0
2902,T2MbQ1hKqPo7X7g8yU-aPQ,5
13525,T2UJ1qCwH8vTWB6q6I_qWg,5
14609,T2WLNgnx-3GwajS2qRJ2eQ,3
10869,T2hPw2dvnRCFN7DIC15QMw,1
15757,T2tB0aCTN8Cdx_MrGr78gA,5
20637,T2z5p65IvHZzXjzYHUUlnQ,5
18226,T3595eP9oGRF_GCOSVwUxQ,5
12516,T3T5_fOG2v98IBUB3ksRNg,1
5198,T3XC8zw9IZfjAD-iOt8yrw,0
13108,T3oXOtyVzrlVzuRkx6cFLQ,1
3893,T41IFYXGLpw_zSXGt0qi4Q,0
207,T4GbWPx-KXi_6-xDrVT1BA,5
7932,T4Vo9BL7UPwe6dqDqC0PQQ,1
7976,T4YHeC292cTVnc-6nhkZWQ,5
17929,T51A2QElo6mKsZtr1bbScQ,1
826,T55nNWr06T492oDUh0R8bQ,5
11505,T5Bie5M1TXaNoYytXaYT4Q,5
21853,T5EVAPY9WrlaDiIcKZoMhg,0
4016,T5V-H8tRcdqAIeJiZpKV3w,0
16504,T5_POnZwGERLzhRJvrh7cQ,1
1416,T5cJQPI5fMAoJU-ptMx5yA,0
5119,T5p2wlhCNraK7l7_N0ar4A,0
4722,T5zanJyEkQWT4tdDsenNsg,3
16090,T6HI1rHK58aCNVe2r3w1hw,4
7209,T75xVfaKzMF1HDWhkc2Ndw,5
9947,T7Q2IqRtyG-eDtCXZOZJNw,3
16266,T7gB01cIBnHaxoP1L7arIw,3
3021,T7lFa9yXjubErQRTpmC9ew,1
3079,T83xssOd-c5KGOhhbmzurw,4
4628,T8F5IB8lYqxIkfaJ9hvWdg,3
1644,T8jE5GIg5HO0VgqG6iAsJg,1
5319,T8qI1s4fZ9gJ3MxAHacNcw,1
14866,T8vDSSOCCdNAagtA98STXg,3
19096,T99rl2fZjw-rjc1tKhYCPA,0
8115,T9DNNE2Lbk6kqR_jcJ2E6Q,3
21594,T9zUXGau8sBPt8Lmq__6OA,3
2148,TA--yY3C8rsJSE3U2pcEkg,3
6090,TA4MDitUBQNr-HKAscnWFw,4
20530,TAAYd8MB2awbDz-iDF7vVw,5
7759,TAJErc9z1hts5tZnR7gzIQ,4
11816,TAMSL7fALjnEqKPsEqYRCw,5
18288,TAWrdQ-Qh3QTa5BBAkL0hg,5
21381,TAjYgTIHX_Kl6wfQZAEniA,1
16911,TAp49HR_1fj5oCbEIimNTA,0
9599,TB7ogowBt-ofwCJbuT84-w,0
1245,TBPUL1rtRQSclAhhodsNDA,0
10036,TBQPw9elTnBUkO3GaM568A,5
15144,TBSYcHyRfgNOYPilLGd48g,4
1654,TBZptxukq53yi-RF43REog,1
17826,TBaLLyCmeHhwg1ql49AkYw,0
13106,TBpGNmday5HWMx3aRrNySg,0
13474,TBxHpdeX7i86SEO0uDTs_Q,5
8270,TBxNkmjqpNvOM8-gFieCRw,3
15508,TC41V3gSGASkE3eI5aOk9A,0
2934,TCMcEvU644sUYypq2b40Xg,5
13300,TD3BYqaiYS7x_--FcKmlAA,5
20362,TD6JdNytTb8yELPAWfPVag,4
10281,TDCD_xLmuVFnxARLJLqptQ,4
10709,TDEIWZru5lKpKfJUV7WOsQ,3
14958,TDrYZZTIVnZHRaxWuc0x7A,1
725,TDxyi0IIrmKqcJ3cdn1QSg,1
15429,TE242SUEnMgQ_-ctknkqAA,1
10204,TEa64iX4zt9q47pqft4LsQ,0
13565,TEfHZfCGq1FeUkOBN6HVMg,4
17662,TEirYlyNwOxU7L85YVIqzQ,3
7474,TEjRKuUNdKl_rWPZsyKr5Q,3
393,TEvlXw2HceTCUkLkJpfv1w,2
11337,TF8HhXQ1MIcgV7SDCfv8tg,5
6122,TFE7WUKRHaZjLHVU1Zf-ig,5
3693,TFc-Nf6KfcYRCCQEpikLDA,1
15247,TFoWSo6Slnb27ydEnv7yzQ,1
6866,TFylNfp1RM0NuUQopvsyIA,5
16087,TGDYuKMlGCuMbs8ZCETyWA,1
19028,TGbXb0REchKMOEqZvXXHmg,0
2585,TGcsaR30WRISGtyCB-iKGA,5
14402,TGfKmZkPp_0xnXDXwdrsEQ,1
5004,TGfnhyBTc0yfKiqciL1-LA,3
6197,TGmfxtmd9MuR2NssLcdilQ,0
20764,TGvjJjHU25ZPNVvuaw0iCw,5
14317,TGys6Fq2W6YoKtYW1isSKQ,3
11594,THLZYvBQ52JjGw54rtJIKA,1
1959,THU2KGk4bQsP3vkEEfKSow,3
5300,THXs-XAFVimruDxPDEWtTg,1
13978,TIfQSgGdO3wcdUVYb8jm0Q,3
20203,TIjRjj155FFcNixESdhNwg,5
17552,TItjPMJVQ9J78byylLN5ww,4
14428,TIvVMZx91yftF9mlup7D8w,2
17986,TIxAAzYsHGcwwYGxgTFH2A,1
4492,TIxkKxQSLOZhDPv20CqnXw,5
7456,TJ1k3t5jWkCwPJ5qfJJKnw,1
10484,TJJMMTTOpYO4TcL6CMM_yg,0
21987,TJuYznZWyxhNy6O6xu0DKw,5
4095,TK6T9yuzYuflfRArGmO-cQ,3
6175,TKDsWRPHjReQHAcP4hIbaQ,0
20275,TKEmPN45epfqtNQq6wY8Dg,5
9210,TKL3zqXCflCpY3R6FOMZeg,3
16305,TKTypw5Ml_vPUPxkUR44Ag,1
21874,TKcm7GumHAKBLVkNy0uH4A,1
18574,TKl4pigDO75DKvEdzXjsrQ,0
1183,TLJjEpRl6mwX7fJtZ5aLCw,4
14416,TL_ZPQLtKp5mJHBWO8aQyA,3
12135,TLaTDZfikwfWODEJjsPqbw,2
21404,TLg7py9H1W0E-F8BAn5OJQ,0
19591,TLh7em_67z4ekvP-ojrprg,0
12910,TMNswx8GITs-jQxi085qCQ,1
13369,TMRSzFUrlk6Eb-HjvV56UA,3
5756,TMXF-M1NqOJtlvFIkrPgzQ,0
8396,TMZi4crgFcfK6dUFIJXjuA,4
17207,TMfYny42AqoPZlzMLsyuxQ,2
3064,TMh9t4DSyWyNouN7SNVpPg,3
2706,TMvqgRoTeNroRMi8jzrwwQ,5
3695,TNLDL_KL95PW1hH83lTHrQ,3
11520,TNRzOyCOxYLxzwkr75kXKQ,1
192,TO54OXfj7o97Na9WDTPsZg,5
1133,TOV32_mQWUSeFwY-nYNrHA,3
6877,TOVXi8-uqwqkwQrhJpvO2w,0
10810,TOk7rguoAKRZysilaUT5yA,2
4982,TOtXpQU2jihXtYhPz-vWYQ,1
95,TP0_HnsbEzhz6gMj9iyTFA,3
15533,TPCpDwyJ0SWtm6PZRISqgg,1
6192,TPPXCgZJStIcv24RrWZr6Q,0
6617,TPZw9FRWDZEUjwcIBYbfYQ,0
10432,TPx6svqivStUGwJr84CW3A,2
8136,TQ2tfzpOifRTS1YF8n0gvw,3
1719,TQB4_dD7JeCwSU1mJTROOg,0
